,k1,k2,k3,a1,a2,a3
331,234.16171,57.422497,219.9371,37.094963,32.370384,37.13941
332,236.71503,59.05386,220.55478,37.164135,30.350851,37.407375
333,237.23305,62.644077,223.00241,37.163338,29.853333,37.01061
334,237.46758,59.02251,223.86978,37.32645,31.574772,36.550133
335,234.31824,61.90001,222.57896,37.353874,30.167913,36.888813
336,236.38882,58.02033,219.88678,37.248314,31.31705,37.432053
337,235.88863,58.456444,223.77684,37.15766,31.585815,36.922287
338,239.18439,58.46013,224.13214,37.19315,32.18194,37.312767
339,237.7793,61.48376,217.27823,37.258812,30.463919,38.201614
340,233.22511,54.078247,221.30658,37.169296,33.807674,37.121048
341,233.10283,56.145817,224.26428,37.246582,32.824883,36.791016
342,238.3535,59.04464,222.3842,37.23684,30.689884,37.020744
343,236.57248,61.183952,227.36884,37.221848,31.000715,37.09481
344,234.30386,63.271095,225.37872,37.144157,29.51265,36.609116
345,236.40846,60.38418,227.65031,37.08539,30.609024,36.631966
346,236.33421,58.58222,219.67548,37.167778,31.787737,37.372284
347,235.07497,59.937916,224.23434,37.25923,30.985817,37.293594
348,237.53525,53.2563,218.93706,37.250954,34.11616,37.50511
349,237.16098,59.058327,219.09961,37.285553,30.971508,37.661404
350,234.22055,58.26747,223.8908,37.175682,31.18547,37.050453
351,235.24046,57.896156,220.88548,37.381073,31.644346,37.35092
352,236.66977,54.62213,223.55591,36.94336,33.221893,37.183636
353,237.61754,58.51969,223.68909,36.974648,32.129875,37.036575
354,235.2632,62.989788,221.6213,37.36479,29.31726,37.049572
355,236.45253,58.19509,220.3254,37.17625,31.813023,37.05551
356,233.34396,59.60167,223.2694,37.374832,31.386456,37.079075
357,234.208,56.657486,218.89912,37.402176,32.621918,37.55008
358,242.39056,62.372036,222.70177,37.052628,30.031248,37.602097
359,231.55016,58.089176,225.17451,37.31865,31.670612,36.629337
360,236.75467,60.0826,223.53752,37.198177,30.723946,37.03044
361,236.71413,54.959095,220.70168,37.397827,33.477707,37.04203
362,235.91513,52.229927,220.66042,37.239548,34.52407,37.36641
363,237.22467,57.163044,222.2511,37.020782,32.24259,37.24843
364,236.35315,60.073956,222.22684,37.199665,31.247623,37.384758
365,236.47998,59.08564,223.43959,37.31872,30.988346,37.039413
366,236.16705,58.54696,221.7638,37.249493,32.156914,37.122643
367,236.35777,59.826626,222.31113,37.256268,31.102951,36.541676
368,233.26999,63.011116,226.00879,37.456947,29.09013,36.649426
369,234.88109,60.902813,220.68668,37.197792,30.3666,37.0818
370,237.65018,62.25714,222.9195,37.056557,29.058216,37.114063
371,237.04857,59.255596,222.01448,37.292755,31.049618,37.463493
372,236.50882,61.801926,226.6484,37.111465,30.243395,36.687614
373,235.06363,58.45807,221.98755,37.369156,31.448977,37.13514
374,236.06021,60.40574,221.54305,37.227074,30.966373,37.136013
375,234.7707,58.10524,222.33665,37.21428,31.699663,36.705948
376,238.16286,60.049538,222.31078,37.047375,31.19525,37.01616
377,237.35416,59.273426,222.80571,36.988045,30.97904,37.275734
378,234.52083,55.423958,221.72911,37.182854,33.309048,37.12413
379,233.86943,60.300777,221.2298,36.81658,31.716366,37.223713
380,235.96608,58.03394,222.82928,37.171597,31.999283,36.907394
381,235.80583,57.84392,226.43095,37.120888,31.812117,36.644325
382,235.49355,54.618576,224.51924,37.148552,33.56037,36.972176
383,236.7673,61.91015,224.79169,37.10219,30.148613,36.698402
384,237.63075,59.27538,226.23872,37.00467,31.293083,36.76802
385,238.61136,61.702698,223.9406,37.009644,30.73659,37.204044
386,234.06424,58.329285,221.36426,37.20578,31.811714,37.27815
387,232.88716,53.7621,222.31004,37.06105,33.966827,36.872696
388,233.12492,56.837322,223.63133,37.013283,31.895185,36.637024
389,236.61673,60.013325,225.607,36.993584,30.98568,37.435196
390,236.66704,61.31509,223.45677,37.171017,30.357235,37.22323
