,k1,k2,k3,a1,a2,a3,g1,g2,g3,n1,n2,n3,b1,b2,b3
4265,215.47015,56.098724,221.2642,34.584343,33.845238,39.9946,2.8165398,0.6847274,0.55588,4.7953186,1.8771732,3.483391,23.470467,38.6619,24.87216
4266,218.70616,54.082687,208.67844,34.106457,37.93016,35.54699,4.565851,0.32800403,3.5571818,4.9503927,1.34377,4.8691683,23.716091,40.410355,25.47966
4267,243.80832,49.800564,224.9621,36.488228,36.84472,34.51811,3.4354568,0.68153924,3.3208952,4.2741175,1.6607416,4.768609,23.817808,42.656235,25.100954
4268,201.51468,70.13225,196.89514,38.824398,24.1896,39.183426,4.005993,0.6316103,4.892004,3.0792265,2.1142378,4.780363,24.002398,37.49276,25.342377
4269,224.3409,63.30272,211.81088,39.87537,27.037584,38.71789,1.4096439,0.42592448,3.9428787,3.3897772,1.3312534,4.958757,24.235172,43.577442,26.377789
4270,234.2163,73.24215,187.00974,35.904312,20.188711,39.3748,0.9805734,0.36989003,4.3404193,3.9617052,2.3533587,4.7287245,23.718948,37.7847,25.885704
4271,190.90527,47.234844,236.56319,39.204422,22.519365,34.29374,4.194239,0.55683243,1.1924341,2.984574,1.4220694,4.6901407,24.419888,38.557133,23.85854
4272,224.50319,58.77165,226.73776,36.61166,23.764042,34.722015,0.85885054,0.50066614,2.2651274,4.3436174,1.8485327,4.9046726,24.504026,42.94228,25.236084
4273,212.7571,52.951237,245.51532,39.604378,31.794888,36.58196,2.2166624,2.0011876,0.4577483,3.0856125,2.6474626,3.6745355,23.657156,42.68712,23.944048
4274,237.28514,62.380627,187.26189,37.693634,28.13155,38.942787,1.4038693,0.59783536,4.659619,4.095504,2.0457816,4.4174466,23.729822,41.50477,25.530394
4275,221.83784,65.943405,207.35747,34.81214,27.730713,37.181683,2.0605252,0.26283336,2.261992,4.782458,2.0158114,4.139206,24.21419,35.920223,25.681381
4276,213.23085,51.386883,220.71338,36.278778,30.500664,36.32668,4.693377,1.3752908,2.422171,4.1571074,1.8329606,4.30805,24.103447,37.551945,24.717155
4277,207.93991,51.661983,234.62067,35.091232,30.315104,36.69409,1.8437659,0.21940076,0.5999858,3.909057,1.4627815,4.119534,23.987001,40.519905,25.251825
4278,224.14868,60.802082,248.55377,38.066017,29.375153,33.547623,2.0330062,0.98156893,1.6845062,3.7627969,2.0299423,4.613714,24.155874,43.586308,25.226942
4279,237.29984,68.731026,208.42224,36.14,23.746374,37.0483,1.9182549,1.7015396,4.6332736,4.4384737,2.5137491,4.440902,23.967468,41.359367,24.56931
4280,222.6111,61.061398,210.39452,37.413948,25.578634,37.031292,1.5881107,0.5724054,4.2199116,3.6718397,2.0587342,4.924162,23.900072,42.721027,25.213757
4281,238.86269,54.370647,210.81795,35.712803,32.60822,36.865574,2.760006,0.6916554,3.2045221,4.6628046,1.7744298,4.6928177,23.104319,42.763012,24.768532
4282,217.04538,61.316307,207.6388,36.151394,22.981739,38.78276,2.8103745,0.9898622,2.339518,4.5659685,2.0661304,4.2653494,24.072905,36.71993,24.907684
4283,243.06561,74.70967,206.89568,33.915314,27.38416,33.512085,1.8144865,1.9094688,4.371337,4.995637,3.6425664,4.9772143,23.849228,40.277515,25.221373
4284,215.63448,71.355545,202.91049,38.108856,22.139286,37.31286,2.5716805,1.232684,4.0012126,3.914795,2.6487775,4.6027517,24.108027,47.107803,25.9186
4285,243.94223,80.506676,197.13493,34.501366,24.395752,38.292694,2.1191933,1.1724136,4.2366333,4.8295717,2.6355596,4.2586765,23.993216,38.58689,25.808853
4286,228.35054,68.89195,242.249,36.52096,20.815855,38.553646,2.9594846,2.021206,0.117871866,4.3921604,3.213279,3.7981622,23.749012,42.4099,25.380373
4287,230.8999,59.57795,193.8611,39.47264,31.28072,39.418,1.269995,0.29354313,4.8668056,3.5100434,1.7637303,4.826193,23.552166,34.869648,24.987892
4288,208.7423,60.37289,214.69598,36.61705,26.521858,34.76335,3.467453,0.47019944,3.9760206,4.4602365,1.7602022,4.8077345,24.660536,38.074284,24.252556
4289,231.87085,56.617462,210.92648,37.91511,35.090084,39.556614,1.3834176,1.0830305,3.7282195,4.201819,1.6139252,4.4298406,23.425638,41.09756,24.429226
4290,236.87646,81.22077,183.78227,35.902885,25.031673,39.8014,2.7577777,1.3197111,4.7807226,4.4651628,2.509153,4.5610523,23.814592,42.642178,25.042807
4291,231.5404,69.92004,193.54503,36.463478,25.587126,38.71308,3.0009449,0.40791416,4.278782,4.4442925,1.8322272,4.567064,23.862068,42.703796,25.126225
4292,241.32588,76.83202,223.5129,34.54317,24.319185,35.060444,3.012176,2.3037114,4.1824336,4.9954686,4.265936,4.731516,24.409805,37.8771,24.889519
4293,220.16185,51.359188,202.89757,34.269745,35.03281,39.93687,4.034592,0.010410598,1.5779245,4.36672,1.6317078,4.004732,23.480072,35.045902,24.350145
4294,243.25389,76.54947,202.32942,35.201855,20.03591,36.651974,2.472249,2.0094213,4.6367645,4.8000383,3.5786066,4.9691887,23.642038,41.52684,24.583094
4295,222.94833,84.04567,218.86737,36.790726,25.274391,38.1623,2.8491342,1.6063132,3.890022,3.4661658,3.760319,4.7322407,23.638,41.659527,25.52577
4296,231.3884,89.53265,234.13573,38.35595,20.407583,35.121338,0.36032474,1.24959,2.224215,3.9505847,2.3226054,4.6093183,24.074331,42.354897,25.592838
4297,227.71037,71.7014,211.87042,38.30905,25.182661,35.9763,3.5102458,1.4863728,4.073766,3.85921,2.4372964,4.974544,23.312187,39.72389,25.010567
4298,237.66383,63.767136,200.22314,35.48996,35.521023,36.95675,2.117177,0.76946235,3.6794953,3.8712788,2.083602,4.501914,23.649652,38.941578,25.343994
4299,235.16406,66.16655,190.89891,37.229767,29.392347,36.880074,1.1885213,0.7866664,3.983444,4.4081507,1.8938576,4.6278276,23.319317,37.894882,24.840942
4300,227.59238,49.107597,244.17911,39.305344,29.59991,32.88191,0.7783249,0.1511833,2.195429,3.4379096,1.5353789,4.4643507,23.389847,36.85974,25.406084
4301,233.45918,80.50516,183.26942,38.704887,25.569574,39.538788,3.5155816,1.5209982,4.524402,3.9688437,2.900448,4.8605623,23.937538,39.941265,25.368353
4302,218.73819,70.503525,188.52925,38.529114,22.471241,37.70015,2.0210373,0.5330218,4.638032,3.38832,2.1857398,4.675956,23.945393,42.254566,25.121723
4303,235.22119,85.02227,206.86336,38.985497,20.278217,37.250427,2.005302,2.5574532,4.3068976,4.206627,3.658403,4.7271585,24.101498,38.70302,25.721788
4304,172.08414,53.245964,196.07022,37.383995,30.47771,37.479362,4.68431,0.8144563,3.561413,2.8901627,1.9584635,4.7750497,23.65349,41.574512,25.207357
4305,229.62405,58.478916,219.32634,37.416298,27.482174,34.838364,3.3121023,0.86521053,2.7367232,4.7340126,1.9532208,4.745779,23.503601,40.48174,25.544544
4306,224.56401,53.569912,178.27007,37.583023,39.396206,38.38964,1.5535356,1.0558145,4.370987,4.0822816,2.031293,4.8042803,23.617043,40.358437,25.805206
4307,243.38144,63.162945,210.44376,39.32182,34.453938,37.724197,2.1068032,1.6135519,3.787506,3.7020423,2.797221,4.660035,23.799751,43.525566,24.444376
4308,230.00565,78.581314,209.03273,38.53823,23.80941,35.343548,1.9322449,1.2250699,4.2300377,4.098672,2.4812026,4.819893,23.178875,37.381,25.762197
4309,226.40062,75.17574,205.55353,34.543087,20.080654,37.10196,3.775179,0.8378902,3.8186913,4.5797024,2.1731586,4.5909314,24.376514,40.827137,25.566336
4310,233.52104,73.1618,218.47195,34.838882,26.0627,34.904144,0.7476184,0.2024718,2.6203897,4.7387786,1.9679029,4.3912015,23.590935,42.177616,25.034826
4311,239.99472,62.55215,208.06567,34.82164,25.76869,35.958893,1.8315463,0.2401469,2.2347043,4.85606,2.1350107,3.9945042,23.986889,43.731724,25.514868
4312,221.03152,65.45806,184.2769,36.152737,25.312407,38.274895,1.8413703,0.3540283,4.3141885,4.62695,2.0120926,4.566823,23.54778,42.13733,25.233444
4313,230.21652,56.76249,219.46489,39.2627,29.604418,36.091415,2.0675337,0.18595569,3.2168484,3.5653088,1.3391137,4.719139,24.191364,41.77518,25.718279
4314,237.05255,68.47685,211.08649,38.57276,21.717228,37.48227,1.0316008,0.47761345,3.8482187,4.577548,1.7720892,4.532615,24.170532,39.19406,25.739052
4315,232.79787,57.95865,198.65715,35.913734,39.24767,39.311768,2.9437141,0.7474375,2.4316204,4.425306,1.941523,3.9636984,23.526049,35.624283,25.43499
4316,211.19298,65.42946,238.16298,39.8239,23.562904,38.21099,2.6277733,1.1449261,0.17342238,3.3309853,2.2059166,3.8935401,24.260328,38.132042,25.128939
4317,234.32631,77.84002,222.87373,36.652832,20.923395,36.97114,3.5067985,1.5321872,2.9498365,4.6263356,2.6207504,4.0887465,24.104227,42.519787,25.476532
4318,241.39061,58.310482,224.23373,35.73477,28.282097,31.910074,0.7865072,0.595394,3.045924,4.7897596,1.8799834,4.982022,23.312136,36.486702,25.562294
4319,211.1527,64.19504,203.98717,33.92388,28.416553,35.467667,4.3775516,0.22445062,4.102921,4.720928,1.7807109,4.984417,23.408644,39.118076,25.087463
4320,233.27185,72.95403,239.79044,35.72885,23.65742,34.999866,2.0964165,0.22968559,2.3160048,4.9757276,1.5302687,4.0136642,23.953444,42.866913,26.631144
4321,244.92375,60.213833,238.48598,35.9438,24.769178,33.5965,3.2020836,1.4215869,2.9049315,4.9244304,3.1469243,4.8515034,23.354342,44.134148,25.917345
4322,209.41756,64.05634,196.3525,38.48053,22.337309,39.113976,3.60489,1.0462742,3.6172347,3.610848,2.4021816,4.191902,24.14115,43.9459,24.85151
4323,236.38768,81.49419,209.6598,37.421585,20.517937,36.373146,0.41473716,0.90771884,4.9397755,4.241506,2.5315132,4.908817,24.11796,42.013416,25.564837
4324,232.71736,73.39994,241.6253,38.9146,23.490843,35.006603,0.026896764,1.1106842,2.20396,4.214548,2.2585113,4.4474125,23.872643,40.43305,25.060875
4325,231.46242,71.328224,222.3999,38.941925,22.44868,37.259132,1.7755847,1.522979,2.4798176,3.6150608,2.8444803,4.2912965,24.108076,42.824677,25.464018
4326,230.57895,69.16273,206.58295,36.445953,28.747475,37.058712,1.9584332,0.91868436,4.257905,4.0530286,2.8946166,4.734447,23.385025,40.519344,25.796143
4327,227.78056,59.032955,193.5098,39.65374,36.658512,38.214703,3.4167612,1.9980501,4.4677033,3.369138,3.199792,4.9615803,23.714067,40.080105,24.325438
4328,226.05078,78.616455,190.46265,36.08761,20.219164,39.74209,2.4242964,1.2492626,4.484289,4.2311,2.8882647,4.345409,23.482344,38.762993,25.856592
4329,239.91637,74.42182,205.22566,39.964943,21.018568,38.87039,0.38448936,1.0152359,3.6911175,3.4346275,2.2722082,4.4083214,24.33459,44.72937,25.375687
4330,237.28786,61.299133,233.21909,36.212524,23.695118,33.50374,2.5856829,0.8212369,3.0640743,4.5804358,1.7646558,4.9880047,23.869123,43.82266,25.19536
4331,239.38557,61.445953,214.35808,36.21293,33.632866,39.133003,1.9754581,1.3459622,3.6729052,4.915112,2.0339274,4.6983256,23.814634,38.37835,25.585968
4332,223.887,76.92843,209.36874,38.248028,20.39917,35.781067,1.9781445,1.443358,4.5375075,3.7704132,3.9057343,4.827772,23.264395,41.745407,24.600449
4333,240.678,74.49006,179.0314,36.770325,24.131794,39.745903,1.9337589,1.6969471,4.470467,4.156634,2.4875412,4.5907497,23.522974,36.41074,25.081938
4334,223.97713,57.538498,202.7258,37.454872,27.96138,38.589092,3.3224437,0.08154833,3.8523362,4.0140796,1.2332834,4.434595,23.165518,42.962234,24.608994
4335,216.7718,67.13435,227.14337,36.53383,28.712536,36.565407,2.4324856,0.8077266,2.3674793,3.6076062,2.2565336,4.432593,23.483246,39.777973,24.88653
4336,232.57228,47.862408,226.25522,36.87697,32.451477,34.454002,4.872942,1.0588071,2.2457242,4.9600725,1.6125764,4.6646914,24.068338,34.324684,25.51611
4337,224.72198,64.52419,209.12636,35.726402,27.934387,36.211594,3.6030116,1.3947029,3.8852193,4.8785114,2.2819176,4.491457,24.07709,37.928974,24.551394
4338,249.40465,65.81539,221.76215,36.880188,25.073338,35.821064,1.9317174,0.35501954,3.967308,4.023121,1.9368167,4.867724,23.51695,37.833733,25.637783
4339,204.39764,70.20024,207.90492,35.179775,28.309137,36.83561,2.4760559,0.34802836,4.833338,4.5087934,1.505285,4.649402,24.254084,45.0096,24.958889
4340,231.49248,54.91604,216.18689,36.7461,33.71107,39.21338,1.4343721,0.034289226,1.8350589,3.9740775,1.0187492,4.1607046,24.209509,41.12813,25.721493
4341,247.74313,58.178722,221.18071,36.512573,30.624523,33.7761,3.6084256,0.24785784,3.6670496,4.93921,1.301919,4.7625437,23.85698,37.4395,26.385908
4342,219.38068,69.21569,208.16232,39.51425,23.255161,37.708767,2.4634142,1.4045577,3.7676601,3.3215618,2.6667812,4.6085777,23.87734,34.241447,25.100632
4343,223.65921,62.874344,205.76979,37.502747,31.053345,36.967377,4.2934327,0.52291775,4.69879,4.686003,1.6623877,4.627077,23.870743,38.397514,24.652
4344,195.70584,73.065994,191.40042,37.211426,23.998856,39.277824,4.5339966,0.9791825,4.846087,4.015087,2.4686885,4.4505205,24.001404,38.0263,24.758116
4345,194.5818,50.54327,214.43205,38.13329,38.354885,39.924957,3.343164,0.018173872,1.8244947,3.083393,1.3789241,3.9292011,24.282133,42.09111,24.274046
4346,215.3753,70.706245,242.9843,37.896526,20.069592,33.021324,4.149842,1.2961221,2.87289,3.7078855,2.3518999,4.8430414,24.039133,42.634724,24.673288
4347,206.09758,58.084724,231.75774,37.35276,28.55796,34.285736,4.491669,1.0463609,2.199192,4.1038785,1.8069744,4.9943233,23.837385,43.638947,25.592068
4348,225.22311,67.63627,186.25641,38.621204,26.513325,39.768497,2.4119682,0.4494327,4.511461,3.647515,2.0586905,4.513933,23.605976,42.582596,25.836847
4349,224.44168,59.20265,232.97649,37.731518,32.52261,38.00293,2.692002,0.54020566,1.0781775,3.6346805,1.8148881,3.6148791,24.239555,41.478127,25.384853
4350,240.18024,63.323902,206.20511,38.7231,22.97595,39.073166,2.1861534,0.38932794,3.9323604,3.8776004,1.5871267,4.539769,24.458088,42.021263,25.602251
4351,236.62433,66.98971,218.46909,33.45835,27.1567,39.344017,3.9788547,0.7050279,2.1454587,4.543028,2.066497,3.8095508,24.609161,43.266857,23.933353
4352,227.06374,75.45564,205.19556,36.78006,27.894325,39.34216,2.0873485,0.9423422,3.0272353,4.4811516,2.060177,3.816089,24.230581,39.48385,25.194382
4353,194.11801,74.97704,208.86813,38.508415,23.15495,35.766098,4.9787292,0.4112906,3.6881871,3.428487,1.7466987,4.8335924,23.775043,38.59521,25.262506
4354,201.8907,61.094913,223.8123,37.025833,23.735373,35.008896,4.1499863,1.4008731,2.118037,3.556896,2.5694163,4.491798,24.245134,41.525288,25.041986
4355,237.324,50.56296,247.40694,36.60931,29.543545,31.75103,2.9879527,0.44022024,1.7286861,4.472217,1.4383485,4.677816,23.43056,40.19572,25.229622
4356,219.69212,63.874,173.41156,35.768856,28.231789,39.168983,2.9440556,0.13049091,4.4307146,3.7778711,2.230352,4.547115,24.216204,46.037323,25.580532
4357,191.07356,71.50834,215.59766,39.687637,22.407013,38.372948,3.3811445,1.0350971,3.9667258,2.52815,2.2736807,4.7690306,23.968475,40.267635,24.569918
4358,195.91026,76.46094,203.01764,38.274742,22.193062,39.674927,2.2466345,0.71989626,3.984055,3.5291684,2.0411208,4.4816723,23.991297,39.2768,25.272373
4359,235.46944,73.69779,186.12216,37.756638,21.390831,39.74054,2.2142134,0.36115038,4.4290237,4.6194677,2.1336098,4.199262,23.262667,39.46723,25.20935
4360,245.38751,73.42497,209.7425,33.43052,24.716131,35.981205,2.8842826,0.8316737,4.30838,4.5491033,2.3333788,4.744113,24.135555,45.03559,24.710752
4361,209.98007,55.646046,226.89528,38.54351,23.086403,32.055344,2.4417174,0.9359733,1.2775819,3.2782242,1.9227812,4.597825,24.124542,32.785385,25.258562
4362,183.70247,56.332546,195.18889,38.865833,27.150204,38.740253,4.40736,0.17719226,3.0226471,2.7907014,1.7563567,4.820239,24.044033,43.830437,24.457102
4363,216.31433,75.70041,199.31401,35.960426,28.167465,38.81423,4.767729,0.2871583,4.8191376,3.9241838,1.8825066,4.5836926,23.5127,39.662697,25.743832
4364,206.92691,54.938164,237.75322,39.819565,24.803425,35.39306,3.850543,0.80137575,0.7014636,3.4629345,1.5942419,4.652496,23.654408,44.867672,25.148655
4365,208.44722,46.956444,211.36057,38.804127,39.38829,36.8209,2.5197806,0.24740799,2.601716,3.480059,1.3413932,4.262388,23.661253,43.022083,24.434301
4366,226.68686,74.94323,184.98825,35.115326,26.905079,39.410393,3.3313012,0.75674176,4.0627856,4.6598177,1.9000714,4.55662,23.686405,43.63541,25.917599
4367,220.4413,60.407646,213.66283,35.751522,32.65005,35.709705,1.8593104,0.8909046,4.3026395,4.1355658,2.6004891,4.7474318,24.118217,37.51265,24.409973
4368,241.80446,63.724934,227.72205,36.452225,31.21037,39.810802,2.4680438,1.2764208,1.1772727,4.689607,2.3214917,3.69246,23.932459,44.02405,24.845018
4369,230.05635,66.01909,211.66862,35.996887,26.349957,33.828865,2.310755,0.50686246,3.6329923,4.40764,1.7509024,4.9646664,24.39152,43.331192,25.804953
4370,231.47902,58.803143,206.96008,38.218304,28.898863,35.198746,0.6071756,0.33866328,4.366623,3.4912694,1.8532584,4.8799887,23.83916,39.151062,25.015135
4371,242.35565,64.067635,225.61237,37.340664,25.459497,34.551964,2.732148,0.69293666,2.1971354,4.9145975,1.3508208,4.4153686,23.80283,35.46863,24.815397
4372,221.659,72.72578,219.59369,36.528557,20.474495,36.122932,2.908057,0.3601489,4.050578,4.410572,2.21451,4.4472957,23.791245,39.676384,24.834867
4373,233.07228,64.32006,203.9896,37.104683,25.318321,34.87273,1.5493422,0.49760848,4.726087,4.383339,1.9660888,4.9709835,24.105427,44.5747,24.97154
4374,204.06613,74.38884,235.44331,35.770527,25.977907,37.28687,4.628187,0.888226,3.4985971,4.1382,2.1563807,4.404354,23.594212,38.40548,25.572807
4375,209.7606,68.38863,208.2654,37.47927,22.860119,35.126465,1.1598204,0.001681025,3.8510513,3.5941694,1.5256159,4.3837233,23.980633,38.10164,24.740065
4376,234.82741,76.87678,201.51863,37.306637,21.088982,39.16772,0.76765335,0.9172441,3.3460321,4.1453843,2.5382614,4.3750134,23.985832,43.31574,24.96743
4377,201.43802,59.9403,196.44612,36.50921,24.66681,39.138264,3.7795365,0.5800151,3.4484181,3.7430043,2.0770512,4.2481546,23.894318,40.158123,25.076
4378,231.03949,77.35438,243.84872,34.76087,20.728785,33.24913,3.5235631,2.1979926,3.7807546,4.841691,3.2077324,4.724992,24.188444,36.539993,25.942774
4379,218.92654,82.68673,191.996,34.926346,23.183737,37.993362,2.0602553,0.8186742,4.913236,4.6341963,2.7622685,4.6452794,23.778814,40.705833,26.204992
4380,237.14793,70.05854,190.35818,33.933544,25.775455,38.60988,3.7683244,0.8300119,4.2047415,4.7619343,2.1242168,4.5130363,23.961523,41.87457,25.414076
4381,242.67953,69.4882,234.66083,37.57097,23.99522,34.03244,1.5513177,0.37229413,2.9793968,3.824285,1.8874729,4.8953295,23.995329,43.960037,25.187319
4382,204.41898,75.210175,212.50406,38.247875,20.118937,36.273487,3.0658233,1.0282701,2.8766212,3.7510173,2.238268,4.516488,23.876856,37.399403,24.373703
4383,230.03575,82.19637,219.84982,36.91651,21.096176,33.42685,2.6468349,0.6320014,3.1720462,4.3251696,1.9559791,4.816435,24.151133,37.60427,25.586918
4384,237.59511,55.845528,227.9027,36.88524,28.566425,34.355064,2.6838934,0.9054526,4.073586,3.917257,2.0260623,4.962708,24.116045,42.135025,25.062172
4385,233.33517,77.20451,207.3226,36.324936,21.97472,37.425713,4.677288,1.9523352,4.528421,4.5851507,3.4592514,4.869425,23.778631,41.234093,25.288826
4386,237.45451,74.047104,216.79778,37.579834,21.694878,36.07718,2.277764,1.616564,3.9716687,4.085374,3.2774978,4.586854,23.814388,39.895252,24.475336
4387,226.1742,52.502396,197.47298,37.711926,30.174374,36.42283,0.7453165,0.30084813,4.3400936,3.9741147,1.5830145,4.628705,23.832106,43.34348,25.547157
4388,217.09416,64.89029,203.64767,36.78904,30.060448,37.8255,1.309874,0.069691435,3.3901482,4.115431,1.6101166,4.2739463,24.170671,36.60987,25.23011
4389,224.13605,74.64372,223.51414,37.42363,26.97342,37.71661,3.1881382,1.7632666,3.189925,4.151253,2.7398334,4.3540983,23.768736,37.9157,25.692379
4390,201.2105,59.205585,189.65114,34.339783,30.062904,37.548332,4.8923883,1.0332842,3.127304,4.339756,2.1665406,4.619147,23.832478,40.7826,24.357729
4391,238.25323,81.15585,218.68991,39.024456,27.78083,35.4167,0.5054719,1.5224924,2.9355767,3.4516232,2.828707,4.361691,23.330023,36.01208,25.402565
4392,233.97806,60.10535,224.85345,36.59263,28.935646,34.656143,3.18886,0.6682643,2.4290287,4.335917,1.7474155,4.731013,23.672062,43.664574,24.836226
4393,221.1418,64.62696,228.99222,32.56716,21.66923,34.459972,4.6355705,0.7640577,2.2035644,4.907254,2.2702482,4.17918,23.798069,42.872284,24.76621
4394,237.71669,73.90433,204.08554,37.449795,23.69974,36.941887,1.1801685,0.18985175,2.8102193,4.1417,1.6265672,4.043957,24.190535,43.7061,25.517645
